-1.3578662665233603 -1.3627480349955166 -1.3052460693802808 -1.3995504243960117 -1.3607544726791256 -1.398235052210647 -1.3648718755110507
-1.294556915665293 -1.29523283418419 -1.295236780963242 -1.2907201511594342 -1.3049836471997391 -1.2957655421767664 -1.2951399673312465
-1.2017417558246315 -1.1908796853817638 -1.2846288727948345 -1.2076986721739273 -1.191247349316677 -1.2158147840003997 -1.2883928577683945
-1.189729410777538 -1.189840868258336 -1.1888984489489187 -1.18444081055193 -1.1698293944361162 -1.173883267856056 -1.2016365564583364
-1.1832613776606964 -1.1748774541954905 -1.1672321796227882 -1.1110418554697006 -1.1652610113212183 -1.0941126706032973 -1.038779547760126
-1.0172075747149218 -0.9979295241361792 -1.0582582465805859 -1.0572461889350255 -1.0254438490761921 -1.0286344242895855 -1.0021954091119203
-1.013459774329935 -0.9966534097345613 -0.9927694957391868 -0.9798471469133947 -1.018629544440952 -1.0127610374167428 -0.9974257897738483
-0.9299560207368249 -0.9850579489876798 -0.9313025306030334 -0.9281683237995288 -1.013049594197473 -0.990417121753906 -0.9715779991518714
-0.9161404264780852 -0.9259183039014784 -0.9286618132166267 -0.9124172297398467 -0.9065854694684083 -0.9076898294872904 -0.9123657708839676
-0.8399086794076842 -0.905272787091135 -0.8858513637020493 -0.8672435095753639 -0.8605483632545115 -0.8352795208147876 -0.870840885439129
-0.8170417402172052 -0.8186329391736877 -0.7816321348299862 -0.8476806975362172 -0.7738825850193201 -0.8026819125076359 -0.807459848005649
-0.815937130523371 -0.7332671356841876 -0.6813861938858787 -0.7447990483971769 -0.7494288188541005 -0.7554647141447877 -0.7259037287391945
-0.7467443410684882 -0.7249883143051696 -0.6757607100737995 -0.69937263669736 -0.7242865260096942 -0.7223081316127398 -0.7224208871265296
-0.6373146973149137 -0.6430313329598669 -0.626189424323641 -0.6296669713773797 -0.6931998901041818 -0.6082796764959135 -0.6276326702020214
-0.37221202019504873 -0.41270813301737963 -0.5952897902478429 -0.5626689082728891 -0.3929143516288933 -0.5825986195695294 -0.6163012923827562
-0.3656993606235428 -0.33145273860535074 -0.41607208187491884 -0.3515344409806158 -0.3641442886886683 -0.35007249804231844 -0.3894025688823721
-0.32971995707663027 -0.2994262247252377 -0.3263930402461155 -0.2999892295949531 -0.2681470151602656 -0.3063359810585673 -0.25195554184349134
-0.22932220886655896 -0.2260383763966629 -0.08922640617306277 -0.21167074933004115 -0.22786302095224986 -0.23922364251351214 -0.21222958292198202
-0.13469451556619383 -0.21547928658635418 -0.0804883075863152 -0.14692659269129282 -0.21048775019249732 -0.07630072066747551 -0.06960620773339543
-0.018779334551013882 -0.01911333182268149 -0.0090134753347062 -0.004254736477228738 -0.0366354342735451 -0.026946077131477342 -0.05677071865473127
0.01877933455101477 0.01911333182268038 0.009013475334705312 0.00425473647723007 0.036635434273547096 0.026946077131478896 0.0567707186547326
0.13469451556619472 0.21547928658635396 0.08048830758631587 0.1469265926912935 0.21048775019249777 0.07630072066747662 0.06960620773339676
0.22932220886655874 0.22603837639666402 0.08922640617306277 0.21167074933004204 0.22786302095224964 0.2392236425135119 0.21222958292198157
0.32971995707663115 0.2994262247252393 0.3263930402461157 0.2999892295949531 0.2681470151602672 0.30633598105856663 0.25195554184349067
0.3656993606235456 0.3314527386053505 0.4160720818749203 0.3515344409806156 0.36414428868866644 0.35007249804231755 0.38940256888237323
0.37221202019504884 0.41270813301737963 0.5952897902478437 0.5626689082728884 0.392914351628894 0.58259861956953 0.6163012923827556
0.6373146973149142 0.6430313329598664 0.6261894243236408 0.6296669713773808 0.6931998901041834 0.6082796764959131 0.627632670202021
0.7467443410684883 0.7249883143051712 0.6757607100737985 0.6993726366973594 0.7242865260096943 0.7223081316127399 0.7224208871265302
0.8159371305233709 0.7332671356841888 0.6813861938858787 0.7447990483971779 0.7494288188541005 0.7554647141447861 0.7259037287391964
0.8170417402172051 0.8186329391736884 0.7816321348299875 0.8476806975362167 0.7738825850193215 0.8026819125076353 0.8074598480056495
0.8399086794076851 0.9052727870911346 0.8858513637020508 0.8672435095753648 0.8605483632545119 0.8352795208147894 0.8708408854391305
0.9161404264780849 0.9259183039014782 0.9286618132166256 0.9124172297398492 0.9065854694684017 0.907689829487291 0.9123657708839673
0.9299560207368265 0.9850579489876805 0.9313025306030344 0.9281683237995291 1.0130495941974744 0.9904171217539058 0.9715779991518725
1.013459774329935 0.9966534097345622 0.9927694957391853 0.9798471469133959 1.0186295444409523 1.0127610374167426 0.9974257897738503
1.0172075747149216 0.9979295241361796 1.0582582465805863 1.057246188935029 1.0254438490761932 1.0286344242895864 1.0021954091119207
1.1832613776606948 1.1748774541954925 1.1672321796227902 1.1110418554697006 1.1652610113212214 1.0941126706032973 1.038779547760125
1.1897294107775365 1.1898408682583388 1.188898448948921 1.184440810551931 1.1698293944361173 1.173883267856056 1.2016365564583391
1.201741755824633 1.1908796853817682 1.2846288727948352 1.2076986721739233 1.1912473493166766 1.2158147840004006 1.2883928577683943
1.2945569156652943 1.2952328341841874 1.2952367809632401 1.290720151159437 1.3049836471997394 1.2957655421767686 1.2951399673312465
1.3578662665233603 1.3627480349955148 1.3052460693802823 1.399550424396013 1.36075447267913 1.3982350522106495 1.3648718755110525
